Entity,Code,Year,Low-carbon energy (% sub energy)
Sweden,SWE,2016,66.952
Sweden,SWE,2017,68.239
Sweden,SWE,2018,68.632
Sweden,SWE,2019,68.888
Switzerland,CHE,1965,37.573
Switzerland,CHE,1966,39.985
Switzerland,CHE,1967,40.627
Switzerland,CHE,1968,38.187
Switzerland,CHE,1969,35.934
Switzerland,CHE,1970,35.26
Switzerland,CHE,1971,33.874
Switzerland,CHE,1972,31.638
Switzerland,CHE,1973,33.533
Switzerland,CHE,1974,37.303
Switzerland,CHE,1975,41.256
Switzerland,CHE,1976,36.374
Switzerland,CHE,1977,41.818
Switzerland,CHE,1978,39.483
Switzerland,CHE,1979,41.32
Switzerland,CHE,1980,44.369
Switzerland,CHE,1981,47.192
Switzerland,CHE,1982,48.781
Switzerland,CHE,1983,46.546
Switzerland,CHE,1984,45.641
Switzerland,CHE,1985,48.105
Switzerland,CHE,1986,46.615
Switzerland,CHE,1987,48.835
Switzerland,CHE,1988,49.247
Switzerland,CHE,1989,47.283
Switzerland,CHE,1990,45.947
Switzerland,CHE,1991,46.101
Switzerland,CHE,1992,46.332
Switzerland,CHE,1993,48.946
Switzerland,CHE,1994,50.037
Switzerland,CHE,1995,49.998
Switzerland,CHE,1996,46.386
Switzerland,CHE,1997,47.928
Switzerland,CHE,1998,47.548
Switzerland,CHE,1999,49.945
Switzerland,CHE,2000,49.921
Switzerland,CHE,2001,50.02
Switzerland,CHE,2002,48.907
Switzerland,CHE,2003,49.021
Switzerland,CHE,2004,48.236
Switzerland,CHE,2005,44.996
Switzerland,CHE,2006,46.299
Switzerland,CHE,2007,50.114
Switzerland,CHE,2008,48.647
Switzerland,CHE,2009,48.25
Switzerland,CHE,2010,48.869
Switzerland,CHE,2011,48.69
Switzerland,CHE,2012,49.803
Switzerland,CHE,2013,48.736
Switzerland,CHE,2014,52.013
Switzerland,CHE,2015,49.732
Switzerland,CHE,2016,48.257
Switzerland,CHE,2017,47.195
Switzerland,CHE,2018,49.891
Switzerland,CHE,2019,48.807
Taiwan,TWN,1965,10.277
Taiwan,TWN,1966,9.869
Taiwan,TWN,1967,8.945
Taiwan,TWN,1968,11.441
Taiwan,TWN,1969,8.618
Taiwan,TWN,1970,7.426
Taiwan,TWN,1971,6.376
Taiwan,TWN,1972,7.023
Taiwan,TWN,1973,5.613
Taiwan,TWN,1974,8.126
Taiwan,TWN,1975,8.248
Taiwan,TWN,1976,5.504
Taiwan,TWN,1977,4.826
Taiwan,TWN,1978,7.572
Taiwan,TWN,1979,10.181
Taiwan,TWN,1980,9.852
Taiwan,TWN,1981,14.647
Taiwan,TWN,1982,16.86
Taiwan,TWN,1983,19.96
Taiwan,TWN,1984,22.85
Taiwan,TWN,1985,23.447
Taiwan,TWN,1986,20.579
Taiwan,TWN,1987,22.375
Taiwan,TWN,1988,18.649
Taiwan,TWN,1989,16.624
Taiwan,TWN,1990,18.522
Taiwan,TWN,1991,17.513
Taiwan,TWN,1992,17.15
Taiwan,TWN,1993,15.393
Taiwan,TWN,1994,15.105
Taiwan,TWN,1995,14.387
Taiwan,TWN,1996,14.622
Taiwan,TWN,1997,13.393
Taiwan,TWN,1998,13.158
Taiwan,TWN,1999,12.072
Taiwan,TWN,2000,11.807
Taiwan,TWN,2001,10.814
Taiwan,TWN,2002,10.838
Taiwan,TWN,2003,10.206
Taiwan,TWN,2004,9.85
Taiwan,TWN,2005,9.974
Taiwan,TWN,2006,9.748
Taiwan,TWN,2007,9.54
Taiwan,TWN,2008,10.071
Taiwan,TWN,2009,10.236
Taiwan,TWN,2010,9.808
Taiwan,TWN,2011,10.019
Taiwan,TWN,2012,9.951
Taiwan,TWN,2013,9.953
Taiwan,TWN,2014,9.628
Taiwan,TWN,2015,8.647
Taiwan,TWN,2016,7.976
Taiwan,TWN,2017,6.133
Taiwan,TWN,2018,6.992
Taiwan,TWN,2019,8.5
Thailand,THA,1965,7.645
Thailand,THA,1966,8.119
Thailand,THA,1967,9.171
Thailand,THA,1968,7.333
Thailand,THA,1969,5.162
Thailand,THA,1970,7.414
Thailand,THA,1971,7.672
Thailand,THA,1972,5.326
Thailand,THA,1973,5.465
Thailand,THA,1974,6.874
Thailand,THA,1975,8.622
Thailand,THA,1976,8.737
Thailand,THA,1977,7.122
Thailand,THA,1978,4.225
Thailand,THA,1979,6.201
Thailand,THA,1980,2.415
Thailand,THA,1981,5.573
Thailand,THA,1982,7.021
Thailand,THA,1983,6.059
Thailand,THA,1984,6.139
Thailand,THA,1985,5.299
Thailand,THA,1986,7.448
Thailand,THA,1987,4.766
Thailand,THA,1988,3.926
Thailand,THA,1989,5.042
Thailand,THA,1990,3.793
Thailand,THA,1991,3.163
Thailand,THA,1992,2.641
Thailand,THA,1993,2.021
Thailand,THA,1994,2.204
Thailand,THA,1995,3.041
Thailand,THA,1996,2.963
Thailand,THA,1997,2.786
Thailand,THA,1998,2.207
Thailand,THA,1999,1.476
Thailand,THA,2000,2.401
Thailand,THA,2001,2.396
Thailand,THA,2002,2.587
Thailand,THA,2003,2.467
Thailand,THA,2004,2.105
Thailand,THA,2005,2.003
Thailand,THA,2006,2.621
Thailand,THA,2007,2.684
Thailand,THA,2008,2.691
Thailand,THA,2009,2.779
Thailand,THA,2010,2.517
Thailand,THA,2011,3.122
Thailand,THA,2012,3.409
Thailand,THA,2013,3.395
Thailand,THA,2014,3.793
Thailand,THA,2015,3.719
Thailand,THA,2016,4.037
Thailand,THA,2017,4.679
Thailand,THA,2018,5.588
Thailand,THA,2019,6.185
Trinidad and Tobago,TTO,1965,0
Trinidad and Tobago,TTO,1966,0
Trinidad and Tobago,TTO,1967,0
Trinidad and Tobago,TTO,1968,0
Trinidad and Tobago,TTO,1969,0
Trinidad and Tobago,TTO,1970,0
Trinidad and Tobago,TTO,1971,0.215
Trinidad and Tobago,TTO,1972,0.156
Trinidad and Tobago,TTO,1973,0.131
Trinidad and Tobago,TTO,1974,0.117
Trinidad and Tobago,TTO,1975,0.133
Trinidad and Tobago,TTO,1976,0.098
Trinidad and Tobago,TTO,1977,0.114
Trinidad and Tobago,TTO,1978,0.143
Trinidad and Tobago,TTO,1979,0.162
Trinidad and Tobago,TTO,1980,0.151
Trinidad and Tobago,TTO,1981,0.104
Trinidad and Tobago,TTO,1982,0.084
Trinidad and Tobago,TTO,1983,0.077
Trinidad and Tobago,TTO,1984,0.063
Trinidad and Tobago,TTO,1985,0.08
Trinidad and Tobago,TTO,1986,0.118
Trinidad and Tobago,TTO,1987,0.148
Trinidad and Tobago,TTO,1988,0.118
Trinidad and Tobago,TTO,1989,0.115
Trinidad and Tobago,TTO,1990,0.124
Trinidad and Tobago,TTO,1991,0.1
Trinidad and Tobago,TTO,1992,0.113
Trinidad and Tobago,TTO,1993,0.1
Trinidad and Tobago,TTO,1994,0.108
Trinidad and Tobago,TTO,1995,0.103
Trinidad and Tobago,TTO,1996,0.047
Trinidad and Tobago,TTO,1997,0.05
Trinidad and Tobago,TTO,1998,0.049
Trinidad and Tobago,TTO,1999,0.044
Trinidad and Tobago,TTO,2000,0.047
Trinidad and Tobago,TTO,2001,0.064
Trinidad and Tobago,TTO,2002,0.053
Trinidad and Tobago,TTO,2003,0.024
Trinidad and Tobago,TTO,2004,0.04
Trinidad and Tobago,TTO,2005,0.036
Trinidad and Tobago,TTO,2006,0.036
Trinidad and Tobago,TTO,2007,0.026
Trinidad and Tobago,TTO,2008,0.028
Trinidad and Tobago,TTO,2009,0.027
Trinidad and Tobago,TTO,2010,0.004
Trinidad and Tobago,TTO,2011,0.005
Trinidad and Tobago,TTO,2012,0.005
Trinidad and Tobago,TTO,2013,0.004
Trinidad and Tobago,TTO,2014,0.005
Trinidad and Tobago,TTO,2015,0.006
Trinidad and Tobago,TTO,2016,0.007
Trinidad and Tobago,TTO,2017,0.006
Trinidad and Tobago,TTO,2018,0.006
Trinidad and Tobago,TTO,2019,0.006
Turkey,TUR,1965,6.957
Turkey,TUR,1966,6.543
Turkey,TUR,1967,6.568
Turkey,TUR,1968,7.406
Turkey,TUR,1969,7.328
Turkey,TUR,1970,6.083
Turkey,TUR,1971,4.758
Turkey,TUR,1972,5.192
Turkey,TUR,1973,3.794
Turkey,TUR,1974,4.735
Turkey,TUR,1975,7.315
Turkey,TUR,1976,9.063
Turkey,TUR,1977,8.524
Turkey,TUR,1978,8.689
Turkey,TUR,1979,10.157
Turkey,TUR,1980,10.762
Turkey,TUR,1981,11.827
Turkey,TUR,1982,12.066
Turkey,TUR,1983,9.331
Turkey,TUR,1984,10.514
Turkey,TUR,1985,8.719
Turkey,TUR,1986,7.908
Turkey,TUR,1987,10.893
Turkey,TUR,1988,15.436
Turkey,TUR,1989,9.721
Turkey,TUR,1990,11.566
Turkey,TUR,1991,11.12
Turkey,TUR,1992,12.385
Turkey,TUR,1993,14.576
Turkey,TUR,1994,13.555
Turkey,TUR,1995,14.143
Turkey,TUR,1996,14.737
Turkey,TUR,1997,13.895
Turkey,TUR,1998,14.351
Turkey,TUR,1999,12.072
Turkey,TUR,2000,10.073
Turkey,TUR,2001,8.6
Turkey,TUR,2002,10.911
Turkey,TUR,2003,10.716
Turkey,TUR,2004,12.968
Turkey,TUR,2005,10.801
Turkey,TUR,2006,10.837
Turkey,TUR,2007,8.29
Turkey,TUR,2008,7.75
Turkey,TUR,2009,8.424
Turkey,TUR,2010,11.618
Turkey,TUR,2011,11.269
Turkey,TUR,2012,11.844
Turkey,TUR,2013,12.593
Turkey,TUR,2014,9.216
Turkey,TUR,2015,13.312
Turkey,TUR,2016,13.592
Turkey,TUR,2017,12.324
Turkey,TUR,2018,13.909
Turkey,TUR,2019,18.473
Turkmenistan,TKM,1985,0.006
Turkmenistan,TKM,1986,0.005
Turkmenistan,TKM,1987,0.005
Turkmenistan,TKM,1988,0.005
Turkmenistan,TKM,1989,0.005
Turkmenistan,TKM,1990,0.005
Turkmenistan,TKM,1991,0.005
Turkmenistan,TKM,1992,0.008
Turkmenistan,TKM,1993,0.011
Turkmenistan,TKM,1994,0.009
Turkmenistan,TKM,1995,0.01
Turkmenistan,TKM,1996,0.009
Turkmenistan,TKM,1997,0.012
Turkmenistan,TKM,1998,0.011
Turkmenistan,TKM,1999,0.01
Turkmenistan,TKM,2000,0.007
Turkmenistan,TKM,2001,0.006
Turkmenistan,TKM,2002,0.007
Turkmenistan,TKM,2003,0.005
Turkmenistan,TKM,2004,0.005
Turkmenistan,TKM,2005,0.005
Turkmenistan,TKM,2006,0.005
Turkmenistan,TKM,2007,0.005
Turkmenistan,TKM,2008,0.006
Turkmenistan,TKM,2009,0.004
Turkmenistan,TKM,2010,0.003
Turkmenistan,TKM,2011,0.003
Turkmenistan,TKM,2012,0.004
Turkmenistan,TKM,2013,0.005
Turkmenistan,TKM,2014,0.006
Turkmenistan,TKM,2015,0.006
Turkmenistan,TKM,2016,0.008
Turkmenistan,TKM,2017,0.008
Turkmenistan,TKM,2018,0.007
Turkmenistan,TKM,2019,0.006
Ukraine,UKR,1985,6.407
Ukraine,UKR,1986,5.316
Ukraine,UKR,1987,5.855
Ukraine,UKR,1988,8.184
Ukraine,UKR,1989,7.809
Ukraine,UKR,1990,7.594
Ukraine,UKR,1991,8.216
Ukraine,UKR,1992,8.864
Ukraine,UKR,1993,11.065
Ukraine,UKR,1994,12.282
Ukraine,UKR,1995,12.668
Ukraine,UKR,1996,14.422
Ukraine,UKR,1997,15.468
Ukraine,UKR,1998,16.11
Ukraine,UKR,1999,15.225
Ukraine,UKR,2000,15.566
Ukraine,UKR,2001,15.601
Ukraine,UKR,2002,15.534
Ukraine,UKR,2003,15.59
Ukraine,UKR,2004,16.865
Ukraine,UKR,2005,17.082
Ukraine,UKR,2006,17.076
Ukraine,UKR,2007,17.048
Ukraine,UKR,2008,17.275
Ukraine,UKR,2009,18.91
Ukraine,UKR,2010,18.955
Ukraine,UKR,2011,17.943
Ukraine,UKR,2012,18.28
Ukraine,UKR,2013,18.58
Ukraine,UKR,2014,21.053
Ukraine,UKR,2015,24.297
Ukraine,UKR,2016,21.942
Ukraine,UKR,2017,25.112
Ukraine,UKR,2018,24.586
Ukraine,UKR,2019,24.836
United Arab Emirates,ARE,1965,0
United Arab Emirates,ARE,1966,0
United Arab Emirates,ARE,1967,0
United Arab Emirates,ARE,1968,0
United Arab Emirates,ARE,1969,0
United Arab Emirates,ARE,1970,0
United Arab Emirates,ARE,1971,0
United Arab Emirates,ARE,1972,0
United Arab Emirates,ARE,1973,0
United Arab Emirates,ARE,1974,0
United Arab Emirates,ARE,1975,0
United Arab Emirates,ARE,1976,0
United Arab Emirates,ARE,1977,0
United Arab Emirates,ARE,1978,0
United Arab Emirates,ARE,1979,0
United Arab Emirates,ARE,1980,0
United Arab Emirates,ARE,1981,0
United Arab Emirates,ARE,1982,0
United Arab Emirates,ARE,1983,0
United Arab Emirates,ARE,1984,0
United Arab Emirates,ARE,1985,0
United Arab Emirates,ARE,1986,0
United Arab Emirates,ARE,1987,0
United Arab Emirates,ARE,1988,0
United Arab Emirates,ARE,1989,0
United Arab Emirates,ARE,1990,0
United Arab Emirates,ARE,1991,0
United Arab Emirates,ARE,1992,0
United Arab Emirates,ARE,1993,0
United Arab Emirates,ARE,1994,0
United Arab Emirates,ARE,1995,0
United Arab Emirates,ARE,1996,0
United Arab Emirates,ARE,1997,0
United Arab Emirates,ARE,1998,0
United Arab Emirates,ARE,1999,0
United Arab Emirates,ARE,2000,0
United Arab Emirates,ARE,2001,0
United Arab Emirates,ARE,2002,0
United Arab Emirates,ARE,2003,0
United Arab Emirates,ARE,2004,0
United Arab Emirates,ARE,2005,0
United Arab Emirates,ARE,2006,0
United Arab Emirates,ARE,2007,0
United Arab Emirates,ARE,2008,0
United Arab Emirates,ARE,2009,0.002
United Arab Emirates,ARE,2010,0.005
United Arab Emirates,ARE,2011,0.005
United Arab Emirates,ARE,2012,0.006
United Arab Emirates,ARE,2013,0.02
United Arab Emirates,ARE,2014,0.071
United Arab Emirates,ARE,2015,0.065
United Arab Emirates,ARE,2016,0.067
United Arab Emirates,ARE,2017,0.151
United Arab Emirates,ARE,2018,0.246
United Arab Emirates,ARE,2019,0.771
United Kingdom,GBR,1965,2.37
United Kingdom,GBR,1966,2.957
United Kingdom,GBR,1967,3.363
United Kingdom,GBR,1968,3.449
United Kingdom,GBR,1969,3.603
United Kingdom,GBR,1970,3.329
United Kingdom,GBR,1971,3.433
United Kingdom,GBR,1972,3.584
United Kingdom,GBR,1973,3.319
United Kingdom,GBR,1974,4.137
United Kingdom,GBR,1975,3.979
United Kingdom,GBR,1976,4.643
United Kingdom,GBR,1977,4.926
United Kingdom,GBR,1978,4.599
United Kingdom,GBR,1979,4.533
United Kingdom,GBR,1980,4.786
United Kingdom,GBR,1981,5.092
United Kingdom,GBR,1982,5.905
United Kingdom,GBR,1983,6.605
United Kingdom,GBR,1984,7.1
United Kingdom,GBR,1985,7.572
United Kingdom,GBR,1986,7.231
United Kingdom,GBR,1987,6.741
United Kingdom,GBR,1988,7.652
United Kingdom,GBR,1989,8.558
United Kingdom,GBR,1990,7.931
United Kingdom,GBR,1991,8.235
United Kingdom,GBR,1992,9.093
United Kingdom,GBR,1993,10.283
United Kingdom,GBR,1994,10.431
United Kingdom,GBR,1995,10.437
United Kingdom,GBR,1996,10.444
United Kingdom,GBR,1997,11.156
United Kingdom,GBR,1998,11.335
United Kingdom,GBR,1999,11.036
United Kingdom,GBR,2000,9.921
United Kingdom,GBR,2001,10.228
United Kingdom,GBR,2002,10.327
United Kingdom,GBR,2003,10.165
United Kingdom,GBR,2004,9.518
United Kingdom,GBR,2005,9.818
United Kingdom,GBR,2006,9.426
United Kingdom,GBR,2007,8.62
United Kingdom,GBR,2008,8.068
United Kingdom,GBR,2009,10.691
United Kingdom,GBR,2010,9.82
United Kingdom,GBR,2011,12.038
United Kingdom,GBR,2012,12.551
United Kingdom,GBR,2013,13.92
United Kingdom,GBR,2014,15.272
United Kingdom,GBR,2015,17.751
United Kingdom,GBR,2016,18.01
United Kingdom,GBR,2017,19.55
United Kingdom,GBR,2018,20.351
United Kingdom,GBR,2019,20.842
United States,USA,1965,4.122
United States,USA,1966,3.969
United States,USA,1967,4.351
United States,USA,1968,4.225
United States,USA,1969,4.48
United States,USA,1970,4.42
United States,USA,1971,4.867
United States,USA,1972,4.986
United States,USA,1973,5.218
United States,USA,1974,6.207
United States,USA,1975,7.213
United States,USA,1976,6.922
United States,USA,1977,6.744
United States,USA,1978,7.87
United States,USA,1979,7.498
United States,USA,1980,7.683
United States,USA,1981,8.024
United States,USA,1982,9.219
United States,USA,1983,9.811
United States,USA,1984,9.734
United States,USA,1985,10.025
United States,USA,1986,10.568
United States,USA,1987,10.299
United States,USA,1988,10.459
United States,USA,1989,10.929
United States,USA,1990,11.933
United States,USA,1991,12.407
United States,USA,1992,11.929
United States,USA,1993,11.955
United States,USA,1994,11.888
United States,USA,1995,12.601
United States,USA,1996,12.592
United States,USA,1997,12.092
United States,USA,1998,12.168
United States,USA,1999,12.545
United States,USA,2000,12.121
United States,USA,2001,11.858
United States,USA,2002,12.362
United States,USA,2003,12.261
United States,USA,2004,12.241
United States,USA,2005,12.228
United States,USA,2006,12.743
United States,USA,2007,12.496
United States,USA,2008,13.275
United States,USA,2009,14.346
United States,USA,2010,14.138
United States,USA,2011,14.986
United States,USA,2012,14.913
United States,USA,2013,15.058
United States,USA,2014,15.12
United States,USA,2015,15.34
United States,USA,2016,16.164
United States,USA,2017,16.827
United States,USA,2018,16.418
United States,USA,2019,16.737
Uzbekistan,UZB,1985,3.132
Uzbekistan,UZB,1986,2.707
Uzbekistan,UZB,1987,3.89
Uzbekistan,UZB,1988,3.879
Uzbekistan,UZB,1989,2.934
Uzbekistan,UZB,1990,3.637
Uzbekistan,UZB,1991,3.258
Uzbekistan,UZB,1992,3.568
Uzbekistan,UZB,1993,3.883
Uzbekistan,UZB,1994,3.844
Uzbekistan,UZB,1995,3.388
Uzbekistan,UZB,1996,3.464
Uzbekistan,UZB,1997,3.098
Uzbekistan,UZB,1998,3.085
Uzbekistan,UZB,1999,2.699
Uzbekistan,UZB,2000,2.744
Uzbekistan,UZB,2001,2.783
Uzbekistan,UZB,2002,2.779
Uzbekistan,UZB,2003,3.437
Uzbekistan,UZB,2004,3.062
Uzbekistan,UZB,2005,3.312
Uzbekistan,UZB,2006,3.009
Uzbekistan,UZB,2007,3.11
Uzbekistan,UZB,2008,2.232
Uzbekistan,UZB,2009,3.265
Uzbekistan,UZB,2010,4.13
Uzbekistan,UZB,2011,2.736
Uzbekistan,UZB,2012,3.096
Uzbekistan,UZB,2013,3.024
Uzbekistan,UZB,2014,2.854
Uzbekistan,UZB,2015,2.901
Uzbekistan,UZB,2016,3.724
Uzbekistan,UZB,2017,4.242
Uzbekistan,UZB,2018,2.886
Uzbekistan,UZB,2019,3.25
Venezuela,VEN,1965,1.988
Venezuela,VEN,1966,2.007
Venezuela,VEN,1967,2.233
Venezuela,VEN,1968,3.479
Venezuela,VEN,1969,3.995
Venezuela,VEN,1970,5.095
Venezuela,VEN,1971,6.589
Venezuela,VEN,1972,6.963
Venezuela,VEN,1973,6.29
Venezuela,VEN,1974,7.534
Venezuela,VEN,1975,8.4
Venezuela,VEN,1976,9.103
Venezuela,VEN,1977,9.393
Venezuela,VEN,1978,9.244
Venezuela,VEN,1979,9.764
Venezuela,VEN,1980,8.933
Venezuela,VEN,1981,8.906
Venezuela,VEN,1982,9.155
Venezuela,VEN,1983,10.503
Venezuela,VEN,1984,11.551
Venezuela,VEN,1985,12.589
Venezuela,VEN,1986,13.021
Venezuela,VEN,1987,16.005
Venezuela,VEN,1988,17.051
Venezuela,VEN,1989,17.139
Venezuela,VEN,1990,17.21
Venezuela,VEN,1991,20.633
Venezuela,VEN,1992,20.228
Venezuela,VEN,1993,20.538
Venezuela,VEN,1994,20.434
Venezuela,VEN,1995,19.9
Venezuela,VEN,1996,21.392
Venezuela,VEN,1997,21.523
Venezuela,VEN,1998,20.513
Venezuela,VEN,1999,22.252
Venezuela,VEN,2000,22.642
Venezuela,VEN,2001,20.397
Venezuela,VEN,2002,20.005
Venezuela,VEN,2003,22.507
Venezuela,VEN,2004,23.231
Venezuela,VEN,2005,24.336
Venezuela,VEN,2006,22.974
Venezuela,VEN,2007,23.145
Venezuela,VEN,2008,23.241
Venezuela,VEN,2009,22.964
Venezuela,VEN,2010,21.618
Venezuela,VEN,2011,22.29
Venezuela,VEN,2012,20.92
Venezuela,VEN,2013,21.757
Venezuela,VEN,2014,21.129
Venezuela,VEN,2015,20.292
Venezuela,VEN,2016,18.688
Venezuela,VEN,2017,18.694
Venezuela,VEN,2018,20.78
Venezuela,VEN,2019,25.391
Vietnam,VNM,1965,3.213
Vietnam,VNM,1966,2.107
Vietnam,VNM,1967,1.686
Vietnam,VNM,1968,1.815
Vietnam,VNM,1969,1.728
Vietnam,VNM,1970,1.841
Vietnam,VNM,1971,2.113
Vietnam,VNM,1972,1.498
Vietnam,VNM,1973,1.412
Vietnam,VNM,1974,1.9
Vietnam,VNM,1975,2.035
Vietnam,VNM,1976,3.92
Vietnam,VNM,1977,3.948
Vietnam,VNM,1978,5.078
Vietnam,VNM,1979,5.893
Vietnam,VNM,1980,7.671
Vietnam,VNM,1981,7.751
Vietnam,VNM,1982,7.511
Vietnam,VNM,1983,5.626
Vietnam,VNM,1984,7.299
Vietnam,VNM,1985,6.782
Vietnam,VNM,1986,5.898
Vietnam,VNM,1987,5.147
Vietnam,VNM,1988,6.668
Vietnam,VNM,1989,15.102
Vietnam,VNM,1990,19.664
Vietnam,VNM,1991,22.785
Vietnam,VNM,1992,23.88
Vietnam,VNM,1993,23.048
Vietnam,VNM,1994,23.952
Vietnam,VNM,1995,23.625
Vietnam,VNM,1996,23.363
Vietnam,VNM,1997,19.62
Vietnam,VNM,1998,17.262
Vietnam,VNM,1999,20.776
Vietnam,VNM,2000,19.279
Vietnam,VNM,2001,21.226
Vietnam,VNM,2002,19.243
Vietnam,VNM,2003,18.48
Vietnam,VNM,2004,14.086
Vietnam,VNM,2005,12.307
Vietnam,VNM,2006,15.956
Vietnam,VNM,2007,16.528
Vietnam,VNM,2008,15.295
Vietnam,VNM,2009,17.235
Vietnam,VNM,2010,14.347
Vietnam,VNM,2011,18.022
Vietnam,VNM,2012,22.137
Vietnam,VNM,2013,22.378
Vietnam,VNM,2014,21.85
Vietnam,VNM,2015,18.061
Vietnam,VNM,2016,19.307
Vietnam,VNM,2017,24.177
Vietnam,VNM,2018,20.435
Vietnam,VNM,2019,15.216
World,OWID_WRL,1965,6.209
World,OWID_WRL,1966,6.326
World,OWID_WRL,1967,6.265
World,OWID_WRL,1968,6.275
World,OWID_WRL,1969,6.257
World,OWID_WRL,1970,6.24
World,OWID_WRL,1971,6.396
World,OWID_WRL,1972,6.521
World,OWID_WRL,1973,6.47
World,OWID_WRL,1974,7.241
World,OWID_WRL,1975,7.707
World,OWID_WRL,1976,7.553
World,OWID_WRL,1977,7.881
World,OWID_WRL,1978,8.395
World,OWID_WRL,1979,8.5
World,OWID_WRL,1980,8.921
World,OWID_WRL,1981,9.573
World,OWID_WRL,1982,10.036
World,OWID_WRL,1983,10.606
World,OWID_WRL,1984,11.113
World,OWID_WRL,1985,11.735
World,OWID_WRL,1986,11.937
World,OWID_WRL,1987,12.076
World,OWID_WRL,1988,12.308
World,OWID_WRL,1989,12.237
World,OWID_WRL,1990,12.615
World,OWID_WRL,1991,12.974
World,OWID_WRL,1992,12.948
World,OWID_WRL,1993,13.464
World,OWID_WRL,1994,13.482
World,OWID_WRL,1995,13.855
World,OWID_WRL,1996,13.789
World,OWID_WRL,1997,13.778
World,OWID_WRL,1998,13.888
World,OWID_WRL,1999,13.969
World,OWID_WRL,2000,13.934
World,OWID_WRL,2001,13.751
World,OWID_WRL,2002,13.677
World,OWID_WRL,2003,13.053
World,OWID_WRL,2004,13.176
World,OWID_WRL,2005,13.001
World,OWID_WRL,2006,13.004
World,OWID_WRL,2007,12.72
World,OWID_WRL,2008,13.082
World,OWID_WRL,2009,13.348
World,OWID_WRL,2010,13.426
World,OWID_WRL,2011,13.222
World,OWID_WRL,2012,13.212
World,OWID_WRL,2013,13.553
World,OWID_WRL,2014,13.906
World,OWID_WRL,2015,14.161
World,OWID_WRL,2016,14.541
World,OWID_WRL,2017,14.877
World,OWID_WRL,2018,15.152
World,OWID_WRL,2019,15.677
