Entity,Code,Year,(Percentage)
Switzerland,CHE,1980,3.02
Switzerland,CHE,1981,3.267
Switzerland,CHE,1982,3.525
Switzerland,CHE,1983,3.721
Switzerland,CHE,1984,4.275
Switzerland,CHE,1985,4.191
Switzerland,CHE,1986,4.087
Switzerland,CHE,1987,4.413
Switzerland,CHE,1988,4.413
Switzerland,CHE,1989,5.126
Switzerland,CHE,1990,5.259
Switzerland,CHE,1991,5.752
Switzerland,CHE,1992,5.951
Switzerland,CHE,1993,6.264
Switzerland,CHE,1994,5.886
Switzerland,CHE,1995,6.84
Switzerland,CHE,1996,7.645
Switzerland,CHE,1997,6.912
Switzerland,CHE,1998,7.073
Switzerland,CHE,1999,7.808
Switzerland,CHE,2000,7.954
Switzerland,CHE,2001,7.755
Switzerland,CHE,2002,8.167
Switzerland,CHE,2003,8.726
Switzerland,CHE,2004,9.132
Switzerland,CHE,2005,9.763
Switzerland,CHE,2006,9.121
Switzerland,CHE,2007,9.004
Switzerland,CHE,2008,9.28
Switzerland,CHE,2009,8.932
Switzerland,CHE,2010,10.251
Switzerland,CHE,2011,9.575
Switzerland,CHE,2012,9.949
Switzerland,CHE,2013,10.207
Switzerland,CHE,2014,9.275
Switzerland,CHE,2015,10.134
Switzerland,CHE,2016,11.316
Switzerland,CHE,2017,11.337
Switzerland,CHE,2018,10.595
Switzerland,CHE,2019,10.83
Taiwan,TWN,1965,3.301
Taiwan,TWN,1966,3.457
Taiwan,TWN,1967,4.089
Taiwan,TWN,1968,5.026
Taiwan,TWN,1969,6.022
Taiwan,TWN,1970,5.245
Taiwan,TWN,1971,8.389
Taiwan,TWN,1972,9.145
Taiwan,TWN,1973,9.022
Taiwan,TWN,1974,9.933
Taiwan,TWN,1975,8.953
Taiwan,TWN,1976,9.137
Taiwan,TWN,1977,8.783
Taiwan,TWN,1978,7.329
Taiwan,TWN,1979,6.666
Taiwan,TWN,1980,6.536
Taiwan,TWN,1981,5.958
Taiwan,TWN,1982,4.537
Taiwan,TWN,1983,4.166
Taiwan,TWN,1984,3.958
Taiwan,TWN,1985,3.038
Taiwan,TWN,1986,2.551
Taiwan,TWN,1987,2.401
Taiwan,TWN,1988,2.497
Taiwan,TWN,1989,2.368
Taiwan,TWN,1990,3.578
Taiwan,TWN,1991,4.919
Taiwan,TWN,1992,4.627
Taiwan,TWN,1993,4.57
Taiwan,TWN,1994,5.244
Taiwan,TWN,1995,5.534
Taiwan,TWN,1996,5.413
Taiwan,TWN,1997,5.967
Taiwan,TWN,1998,6.691
Taiwan,TWN,1999,6.166
Taiwan,TWN,2000,6.52
Taiwan,TWN,2001,6.808
Taiwan,TWN,2002,7.312
Taiwan,TWN,2003,7.207
Taiwan,TWN,2004,8.357
Taiwan,TWN,2005,8.337
Taiwan,TWN,2006,8.76
Taiwan,TWN,2007,8.921
Taiwan,TWN,2008,10.245
Taiwan,TWN,2009,10.163
Taiwan,TWN,2010,11.955
Taiwan,TWN,2011,13.305
Taiwan,TWN,2012,13.956
Taiwan,TWN,2013,13.705
Taiwan,TWN,2014,14.088
Taiwan,TWN,2015,15.234
Taiwan,TWN,2016,15.567
Taiwan,TWN,2017,17.196
Taiwan,TWN,2018,17.277
Taiwan,TWN,2019,17.407
Thailand,THA,1965,0
Thailand,THA,1966,0
Thailand,THA,1967,0
Thailand,THA,1968,0
Thailand,THA,1969,0
Thailand,THA,1970,0
Thailand,THA,1971,0
Thailand,THA,1972,0
Thailand,THA,1973,0
Thailand,THA,1974,0
Thailand,THA,1975,0
Thailand,THA,1976,0
Thailand,THA,1977,0
Thailand,THA,1978,0
Thailand,THA,1979,0
Thailand,THA,1980,0
Thailand,THA,1981,1.859
Thailand,THA,1982,9.257
Thailand,THA,1983,9.856
Thailand,THA,1984,13.371
Thailand,THA,1985,16.775
Thailand,THA,1986,16.904
Thailand,THA,1987,20.427
Thailand,THA,1988,21.517
Thailand,THA,1989,18.352
Thailand,THA,1990,16.816
Thailand,THA,1991,18.853
Thailand,THA,1992,18.518
Thailand,THA,1993,18.418
Thailand,THA,1994,18.181
Thailand,THA,1995,17.174
Thailand,THA,1996,17.699
Thailand,THA,1997,21.064
Thailand,THA,1998,24.282
Thailand,THA,1999,25.237
Thailand,THA,2000,28.541
Thailand,THA,2001,31.374
Thailand,THA,2002,31.011
Thailand,THA,2003,30.495
Thailand,THA,2004,29.84
Thailand,THA,2005,31.081
Thailand,THA,2006,31.517
Thailand,THA,2007,32.129
Thailand,THA,2008,33.354
Thailand,THA,2009,33.269
Thailand,THA,2010,35.461
Thailand,THA,2011,35.007
Thailand,THA,2012,35.939
Thailand,THA,2013,35.53
Thailand,THA,2014,35.344
Thailand,THA,2015,34.973
Thailand,THA,2016,33.962
Thailand,THA,2017,33.078
Thailand,THA,2018,32.155
Thailand,THA,2019,32.595
Trinidad and Tobago,TTO,1965,33.985
Trinidad and Tobago,TTO,1966,37.52
Trinidad and Tobago,TTO,1967,38.849
Trinidad and Tobago,TTO,1968,39.542
Trinidad and Tobago,TTO,1969,38.538
Trinidad and Tobago,TTO,1970,42.792
Trinidad and Tobago,TTO,1971,41.278
Trinidad and Tobago,TTO,1972,30.951
Trinidad and Tobago,TTO,1973,29.969
Trinidad and Tobago,TTO,1974,28.425
Trinidad and Tobago,TTO,1975,32.063
Trinidad and Tobago,TTO,1976,32.095
Trinidad and Tobago,TTO,1977,36.262
Trinidad and Tobago,TTO,1978,42.997
Trinidad and Tobago,TTO,1979,50.302
Trinidad and Tobago,TTO,1980,59.101
Trinidad and Tobago,TTO,1981,61.651
Trinidad and Tobago,TTO,1982,63.797
Trinidad and Tobago,TTO,1983,67.741
Trinidad and Tobago,TTO,1984,72.009
Trinidad and Tobago,TTO,1985,71.329
Trinidad and Tobago,TTO,1986,70.205
Trinidad and Tobago,TTO,1987,78.781
Trinidad and Tobago,TTO,1988,82.51
Trinidad and Tobago,TTO,1989,84.028
Trinidad and Tobago,TTO,1990,78.511
Trinidad and Tobago,TTO,1991,79.782
Trinidad and Tobago,TTO,1992,72.838
Trinidad and Tobago,TTO,1993,77.556
Trinidad and Tobago,TTO,1994,83.82
Trinidad and Tobago,TTO,1995,82.975
Trinidad and Tobago,TTO,1996,82.687
Trinidad and Tobago,TTO,1997,89.754
Trinidad and Tobago,TTO,1998,88.424
Trinidad and Tobago,TTO,1999,81.612
Trinidad and Tobago,TTO,2000,82.583
Trinidad and Tobago,TTO,2001,84.974
Trinidad and Tobago,TTO,2002,84.316
Trinidad and Tobago,TTO,2003,86.675
Trinidad and Tobago,TTO,2004,86.69
Trinidad and Tobago,TTO,2005,89.031
Trinidad and Tobago,TTO,2006,89.73
Trinidad and Tobago,TTO,2007,88.681
Trinidad and Tobago,TTO,2008,87.774
Trinidad and Tobago,TTO,2009,88.186
Trinidad and Tobago,TTO,2010,88.682
Trinidad and Tobago,TTO,2011,89.176
Trinidad and Tobago,TTO,2012,89.5
Trinidad and Tobago,TTO,2013,88.389
Trinidad and Tobago,TTO,2014,89.52
Trinidad and Tobago,TTO,2015,88.19
Trinidad and Tobago,TTO,2016,85.911
Trinidad and Tobago,TTO,2017,87.676
Trinidad and Tobago,TTO,2018,87.672
Trinidad and Tobago,TTO,2019,88.481
Turkey,TUR,1965,0
Turkey,TUR,1966,0
Turkey,TUR,1967,0
Turkey,TUR,1968,0
Turkey,TUR,1969,0
Turkey,TUR,1970,0
Turkey,TUR,1971,0
Turkey,TUR,1972,0
Turkey,TUR,1973,0
Turkey,TUR,1974,0
Turkey,TUR,1975,0
Turkey,TUR,1976,0
Turkey,TUR,1977,0
Turkey,TUR,1978,0
Turkey,TUR,1979,0
Turkey,TUR,1980,0
Turkey,TUR,1981,0
Turkey,TUR,1982,0.104
Turkey,TUR,1983,0.111
Turkey,TUR,1984,0.102
Turkey,TUR,1985,0.122
Turkey,TUR,1986,0.956
Turkey,TUR,1987,1.049
Turkey,TUR,1988,2.175
Turkey,TUR,1989,5.869
Turkey,TUR,1990,5.79
Turkey,TUR,1991,6.945
Turkey,TUR,1992,7.233
Turkey,TUR,1993,7.3
Turkey,TUR,1994,7.988
Turkey,TUR,1995,9.238
Turkey,TUR,1996,9.86
Turkey,TUR,1997,11.584
Turkey,TUR,1998,11.938
Turkey,TUR,1999,14.758
Turkey,TUR,2000,16.235
Turkey,TUR,2001,19.642
Turkey,TUR,2002,19.493
Turkey,TUR,2003,22.177
Turkey,TUR,2004,21.898
Turkey,TUR,2005,25.987
Turkey,TUR,2006,26.588
Turkey,TUR,2007,29.014
Turkey,TUR,2008,30.106
Turkey,TUR,2009,28.391
Turkey,TUR,2010,28.648
Turkey,TUR,2011,31.313
Turkey,TUR,2012,30.541
Turkey,TUR,2013,31.238
Turkey,TUR,2014,32.098
Turkey,TUR,2015,28.909
Turkey,TUR,2016,26.655
Turkey,TUR,2017,29.132
Turkey,TUR,2018,27.037
Turkey,TUR,2019,23.973
Turkmenistan,TKM,1985,57.127
Turkmenistan,TKM,1986,74.35
Turkmenistan,TKM,1987,74.241
Turkmenistan,TKM,1988,74.731
Turkmenistan,TKM,1989,75.139
Turkmenistan,TKM,1990,61.087
Turkmenistan,TKM,1991,58.293
Turkmenistan,TKM,1992,59.267
Turkmenistan,TKM,1993,72.196
Turkmenistan,TKM,1994,73.767
Turkmenistan,TKM,1995,70.704
Turkmenistan,TKM,1996,76.306
Turkmenistan,TKM,1997,70.157
Turkmenistan,TKM,1998,69.25
Turkmenistan,TKM,1999,64.84
Turkmenistan,TKM,2000,59.765
Turkmenistan,TKM,2001,69.561
Turkmenistan,TKM,2002,58.777
Turkmenistan,TKM,2003,65.963
Turkmenistan,TKM,2004,65.673
Turkmenistan,TKM,2005,65.947
Turkmenistan,TKM,2006,67.2
Turkmenistan,TKM,2007,64.474
Turkmenistan,TKM,2008,55.559
Turkmenistan,TKM,2009,73.891
Turkmenistan,TKM,2010,73.215
Turkmenistan,TKM,2011,74.857
Turkmenistan,TKM,2012,75.964
Turkmenistan,TKM,2013,72.066
Turkmenistan,TKM,2014,71.8
Turkmenistan,TKM,2015,76.276
Turkmenistan,TKM,2016,76.212
Turkmenistan,TKM,2017,75.924
Turkmenistan,TKM,2018,77.772
Turkmenistan,TKM,2019,78.434
Ukraine,UKR,1985,30.621
Ukraine,UKR,1986,32.167
Ukraine,UKR,1987,32.179
Ukraine,UKR,1988,34.088
Ukraine,UKR,1989,36.01
Ukraine,UKR,1990,38.146
Ukraine,UKR,1991,39.152
Ukraine,UKR,1992,38.306
Ukraine,UKR,1993,40.595
Ukraine,UKR,1994,42.04
Ukraine,UKR,1995,40.873
Ukraine,UKR,1996,49.242
Ukraine,UKR,1997,46.982
Ukraine,UKR,1998,44.463
Ukraine,UKR,1999,47.013
Ukraine,UKR,2000,46.918
Ukraine,UKR,2001,46.091
Ukraine,UKR,2002,45.763
Ukraine,UKR,2003,45.571
Ukraine,UKR,2004,45.172
Ukraine,UKR,2005,45.334
Ukraine,UKR,2006,43.376
Ukraine,UKR,2007,41.158
Ukraine,UKR,2008,40.392
Ukraine,UKR,2009,37.092
Ukraine,UKR,2010,38.681
Ukraine,UKR,2011,38.308
Ukraine,UKR,2012,36.293
Ukraine,UKR,2013,35.207
Ukraine,UKR,2014,33.841
Ukraine,UKR,2015,32.432
Ukraine,UKR,2016,30.391
Ukraine,UKR,2017,31.445
Ukraine,UKR,2018,31.066
Ukraine,UKR,2019,29.815
United Arab Emirates,ARE,1965,0
United Arab Emirates,ARE,1966,0
United Arab Emirates,ARE,1967,81.87
United Arab Emirates,ARE,1968,84.237
United Arab Emirates,ARE,1969,82.545
United Arab Emirates,ARE,1970,85.263
United Arab Emirates,ARE,1971,88.588
United Arab Emirates,ARE,1972,85.974
United Arab Emirates,ARE,1973,83.119
United Arab Emirates,ARE,1974,78.715
United Arab Emirates,ARE,1975,67.835
United Arab Emirates,ARE,1976,62.653
United Arab Emirates,ARE,1977,66.399
United Arab Emirates,ARE,1978,68.22
United Arab Emirates,ARE,1979,63.099
United Arab Emirates,ARE,1980,44.302
United Arab Emirates,ARE,1981,47.848
United Arab Emirates,ARE,1982,46.445
United Arab Emirates,ARE,1983,44.053
United Arab Emirates,ARE,1984,48.602
United Arab Emirates,ARE,1985,48.503
United Arab Emirates,ARE,1986,48.63
United Arab Emirates,ARE,1987,49.698
United Arab Emirates,ARE,1988,45.506
United Arab Emirates,ARE,1989,49.218
United Arab Emirates,ARE,1990,47.511
United Arab Emirates,ARE,1991,46.931
United Arab Emirates,ARE,1992,44.713
United Arab Emirates,ARE,1993,44.994
United Arab Emirates,ARE,1994,47.416
United Arab Emirates,ARE,1995,49.602
United Arab Emirates,ARE,1996,52.705
United Arab Emirates,ARE,1997,53.923
United Arab Emirates,ARE,1998,55.207
United Arab Emirates,ARE,1999,56.618
United Arab Emirates,ARE,2000,56.867
United Arab Emirates,ARE,2001,57.768
United Arab Emirates,ARE,2002,59.674
United Arab Emirates,ARE,2003,58.175
United Arab Emirates,ARE,2004,57.751
United Arab Emirates,ARE,2005,57.888
United Arab Emirates,ARE,2006,56.739
United Arab Emirates,ARE,2007,58.33
United Arab Emirates,ARE,2008,61.552
United Arab Emirates,ARE,2009,61.929
United Arab Emirates,ARE,2010,60.828
United Arab Emirates,ARE,2011,59.974
United Arab Emirates,ARE,2012,59.236
United Arab Emirates,ARE,2013,56.928
United Arab Emirates,ARE,2014,56.024
United Arab Emirates,ARE,2015,57.431
United Arab Emirates,ARE,2016,56.205
United Arab Emirates,ARE,2017,57.008
United Arab Emirates,ARE,2018,55.784
United Arab Emirates,ARE,2019,56.636
United Kingdom,GBR,1965,0.371
United Kingdom,GBR,1966,0.361
United Kingdom,GBR,1967,0.607
United Kingdom,GBR,1968,1.322
United Kingdom,GBR,1969,2.486
United Kingdom,GBR,1970,4.641
United Kingdom,GBR,1971,7.623
United Kingdom,GBR,1972,10.662
United Kingdom,GBR,1973,10.988
United Kingdom,GBR,1974,13.841
United Kingdom,GBR,1975,15.382
United Kingdom,GBR,1976,15.989
United Kingdom,GBR,1977,16.683
United Kingdom,GBR,1978,17.205
United Kingdom,GBR,1979,18.007
United Kingdom,GBR,1980,19.711
United Kingdom,GBR,1981,20.549
United Kingdom,GBR,1982,20.719
United Kingdom,GBR,1983,21.513
United Kingdom,GBR,1984,22.022
United Kingdom,GBR,1985,22.722
United Kingdom,GBR,1986,22.476
United Kingdom,GBR,1987,23.119
United Kingdom,GBR,1988,21.736
United Kingdom,GBR,1989,21.221
United Kingdom,GBR,1990,21.921
United Kingdom,GBR,1991,23.192
United Kingdom,GBR,1992,23.231
United Kingdom,GBR,1993,26.178
United Kingdom,GBR,1994,27.287
United Kingdom,GBR,1995,28.994
United Kingdom,GBR,1996,32.213
United Kingdom,GBR,1997,33.717
United Kingdom,GBR,1998,34.694
United Kingdom,GBR,1999,37.126
United Kingdom,GBR,2000,38.11
United Kingdom,GBR,2001,37.512
United Kingdom,GBR,2002,37.872
United Kingdom,GBR,2003,37.446
United Kingdom,GBR,2004,38.061
United Kingdom,GBR,2005,36.69
United Kingdom,GBR,2006,35.228
United Kingdom,GBR,2007,36.705
United Kingdom,GBR,2008,38.375
United Kingdom,GBR,2009,37.648
United Kingdom,GBR,2010,39.669
United Kingdom,GBR,2011,34.901
United Kingdom,GBR,2012,32.365
United Kingdom,GBR,2013,32.281
United Kingdom,GBR,2014,31.444
United Kingdom,GBR,2015,31.978
United Kingdom,GBR,2016,36.24
United Kingdom,GBR,2017,35.403
United Kingdom,GBR,2018,35.825
United Kingdom,GBR,2019,36.202
United States,USA,1965,28.556
United States,USA,1966,29.139
United States,USA,1967,29.731
United States,USA,1968,30.001
United States,USA,1969,30.656
United States,USA,1970,31.254
United States,USA,1971,31.565
United States,USA,1972,30.329
United States,USA,1973,28.893
United States,USA,1974,28.613
United States,USA,1975,26.92
United States,USA,1976,26.039
United States,USA,1977,24.854
United States,USA,1978,24.829
United States,USA,1979,25.356
United States,USA,1980,25.763
United States,USA,1981,25.901
United States,USA,1982,25.124
United States,USA,1983,23.674
United States,USA,1984,24.01
United States,USA,1985,23.166
United States,USA,1986,21.58
United States,USA,1987,22.193
United States,USA,1988,22.194
United States,USA,1989,23.033
United States,USA,1990,22.982
United States,USA,1991,23.519
United States,USA,1992,23.959
United States,USA,1993,24.053
United States,USA,1994,24.169
United States,USA,1995,24.687
United States,USA,1996,24.321
United States,USA,1997,24.282
United States,USA,1998,23.716
United States,USA,1999,23.384
United States,USA,2000,23.778
United States,USA,2001,23.278
United States,USA,2002,23.689
United States,USA,2003,22.932
United States,USA,2004,22.58
United States,USA,2005,22.219
United States,USA,2006,22.075
United States,USA,2007,23.165
United States,USA,2008,23.932
United States,USA,2009,24.726
United States,USA,2010,25.099
United States,USA,2011,25.731
United States,USA,2012,27.621
United States,USA,2013,27.637
United States,USA,2014,27.942
United States,USA,2015,29.05
United States,USA,2016,29.307
United States,USA,2017,28.853
United States,USA,2018,30.876
United States,USA,2019,32.202
Uzbekistan,UZB,1985,64.645
Uzbekistan,UZB,1986,63.332
Uzbekistan,UZB,1987,65.008
Uzbekistan,UZB,1988,60.402
Uzbekistan,UZB,1989,62.868
Uzbekistan,UZB,1990,68.665
Uzbekistan,UZB,1991,68.339
Uzbekistan,UZB,1992,72.217
Uzbekistan,UZB,1993,73.122
Uzbekistan,UZB,1994,75.635
Uzbekistan,UZB,1995,79.011
Uzbekistan,UZB,1996,79.752
Uzbekistan,UZB,1997,79.033
Uzbekistan,UZB,1998,79.278
Uzbekistan,UZB,1999,81.309
Uzbekistan,UZB,2000,81.792
Uzbekistan,UZB,2001,82.233
Uzbekistan,UZB,2002,82.774
Uzbekistan,UZB,2003,80.311
Uzbekistan,UZB,2004,80.158
Uzbekistan,UZB,2005,84.023
Uzbekistan,UZB,2006,83.327
Uzbekistan,UZB,2007,84.927
Uzbekistan,UZB,2008,85.062
Uzbekistan,UZB,2009,84.615
Uzbekistan,UZB,2010,85.163
Uzbekistan,UZB,2011,87.378
Uzbekistan,UZB,2012,87.452
Uzbekistan,UZB,2013,86.94
Uzbekistan,UZB,2014,88.013
Uzbekistan,UZB,2015,88.269
Uzbekistan,UZB,2016,87.573
Uzbekistan,UZB,2017,86.772
Uzbekistan,UZB,2018,87.371
Uzbekistan,UZB,2019,87.621
Venezuela,VEN,1965,39.312
Venezuela,VEN,1966,40.834
Venezuela,VEN,1967,42.443
Venezuela,VEN,1968,40.633
Venezuela,VEN,1969,41.372
Venezuela,VEN,1970,38.25
Venezuela,VEN,1971,36.498
Venezuela,VEN,1972,34.327
Venezuela,VEN,1973,36.942
Venezuela,VEN,1974,37.772
Venezuela,VEN,1975,35.343
Venezuela,VEN,1976,40.089
Venezuela,VEN,1977,39.272
Venezuela,VEN,1978,38.779
Venezuela,VEN,1979,39.407
Venezuela,VEN,1980,36.23
Venezuela,VEN,1981,35.112
Venezuela,VEN,1982,36.742
Venezuela,VEN,1983,36.339
Venezuela,VEN,1984,39.449
Venezuela,VEN,1985,38.485
Venezuela,VEN,1986,39.446
Venezuela,VEN,1987,38.543
Venezuela,VEN,1988,37.906
Venezuela,VEN,1989,38.6
Venezuela,VEN,1990,40.845
Venezuela,VEN,1991,40.542
Venezuela,VEN,1992,36.964
Venezuela,VEN,1993,40.326
Venezuela,VEN,1994,39.289
Venezuela,VEN,1995,42.505
Venezuela,VEN,1996,47.198
Venezuela,VEN,1997,46.302
Venezuela,VEN,1998,45.761
Venezuela,VEN,1999,40.218
Venezuela,VEN,2000,40.175
Venezuela,VEN,2001,40.168
Venezuela,VEN,2002,38.654
Venezuela,VEN,2003,38.213
Venezuela,VEN,2004,38.612
Venezuela,VEN,2005,35.72
Venezuela,VEN,2006,36.892
Venezuela,VEN,2007,39.107
Venezuela,VEN,2008,35.435
Venezuela,VEN,2009,34.892
Venezuela,VEN,2010,33.815
Venezuela,VEN,2011,34.47
Venezuela,VEN,2012,34.391
Venezuela,VEN,2013,32.914
Venezuela,VEN,2014,35.872
Venezuela,VEN,2015,40.472
Venezuela,VEN,2016,44.845
Venezuela,VEN,2017,48.676
Venezuela,VEN,2018,46.384
Venezuela,VEN,2019,42.77
Vietnam,VNM,1965,0
Vietnam,VNM,1966,0
Vietnam,VNM,1967,0
Vietnam,VNM,1968,0
Vietnam,VNM,1969,0
Vietnam,VNM,1970,0
Vietnam,VNM,1971,0
Vietnam,VNM,1972,0
Vietnam,VNM,1973,0
Vietnam,VNM,1974,0
Vietnam,VNM,1975,0
Vietnam,VNM,1976,0
Vietnam,VNM,1977,0
Vietnam,VNM,1978,0
Vietnam,VNM,1979,0
Vietnam,VNM,1980,0
Vietnam,VNM,1981,0.179
Vietnam,VNM,1982,0.318
Vietnam,VNM,1983,1.047
Vietnam,VNM,1984,0.904
Vietnam,VNM,1985,0.566
Vietnam,VNM,1986,0.539
Vietnam,VNM,1987,0.478
Vietnam,VNM,1988,0.362
Vietnam,VNM,1989,0.451
Vietnam,VNM,1990,0.509
Vietnam,VNM,1991,0.902
Vietnam,VNM,1992,2.41
Vietnam,VNM,1993,2.513
Vietnam,VNM,1994,2.251
Vietnam,VNM,1995,1.128
Vietnam,VNM,1996,1.94
Vietnam,VNM,1997,3.105
Vietnam,VNM,1998,4.864
Vietnam,VNM,1999,6.812
Vietnam,VNM,2000,7.365
Vietnam,VNM,2001,8.152
Vietnam,VNM,2002,8.932
Vietnam,VNM,2003,8.181
Vietnam,VNM,2004,11.723
Vietnam,VNM,2005,17.145
Vietnam,VNM,2006,20.39
Vietnam,VNM,2007,18.88
Vietnam,VNM,2008,16.101
Vietnam,VNM,2009,16.898
Vietnam,VNM,2010,17.44
Vietnam,VNM,2011,13.82
Vietnam,VNM,2012,14.527
Vietnam,VNM,2013,14.192
Vietnam,VNM,2014,13.579
Vietnam,VNM,2015,12.789
Vietnam,VNM,2016,11.85
Vietnam,VNM,2017,10.332
Vietnam,VNM,2018,9.345
Vietnam,VNM,2019,8.611
World,OWID_WRL,1965,14.576
World,OWID_WRL,1966,15.069
World,OWID_WRL,1967,15.59
World,OWID_WRL,1968,16.031
World,OWID_WRL,1969,16.489
World,OWID_WRL,1970,16.884
World,OWID_WRL,1971,17.366
World,OWID_WRL,1972,17.383
World,OWID_WRL,1973,17.217
World,OWID_WRL,1974,17.546
World,OWID_WRL,1975,17.458
World,OWID_WRL,1976,17.549
World,OWID_WRL,1977,17.484
World,OWID_WRL,1978,17.6
World,OWID_WRL,1979,18.061
World,OWID_WRL,1980,18.341
World,OWID_WRL,1981,18.631
World,OWID_WRL,1982,18.841
World,OWID_WRL,1983,18.84
World,OWID_WRL,1984,19.444
World,OWID_WRL,1985,19.369
World,OWID_WRL,1986,19.137
World,OWID_WRL,1987,19.461
World,OWID_WRL,1988,19.62
World,OWID_WRL,1989,20.08
World,OWID_WRL,1990,20.496
World,OWID_WRL,1991,20.867
World,OWID_WRL,1992,20.806
World,OWID_WRL,1993,20.87
World,OWID_WRL,1994,20.733
World,OWID_WRL,1995,21.02
World,OWID_WRL,1996,21.441
World,OWID_WRL,1997,21.115
World,OWID_WRL,1998,21.368
World,OWID_WRL,1999,21.586
World,OWID_WRL,2000,21.901
World,OWID_WRL,2001,21.983
World,OWID_WRL,2002,22.15
World,OWID_WRL,2003,21.982
World,OWID_WRL,2004,21.764
World,OWID_WRL,2005,21.631
World,OWID_WRL,2006,21.575
World,OWID_WRL,2007,21.781
World,OWID_WRL,2008,22.048
World,OWID_WRL,2009,21.93
World,OWID_WRL,2010,22.486
World,OWID_WRL,2011,22.484
World,OWID_WRL,2012,22.78
World,OWID_WRL,2013,22.725
World,OWID_WRL,2014,22.694
World,OWID_WRL,2015,23.051
World,OWID_WRL,2016,23.27
World,OWID_WRL,2017,23.502
World,OWID_WRL,2018,24.063
World,OWID_WRL,2019,24.226
