Entity,Code,Year,Percentage
Switzerland,CHE,1967,5.068
Switzerland,CHE,1968,4.554
Switzerland,CHE,1969,3.975
Switzerland,CHE,1970,3.114
Switzerland,CHE,1971,2.053
Switzerland,CHE,1972,1.759
Switzerland,CHE,1973,1.511
Switzerland,CHE,1974,1.365
Switzerland,CHE,1975,0.988
Switzerland,CHE,1976,0.969
Switzerland,CHE,1977,1.021
Switzerland,CHE,1978,0.932
Switzerland,CHE,1979,0.966
Switzerland,CHE,1980,1.323
Switzerland,CHE,1981,1.961
Switzerland,CHE,1982,1.772
Switzerland,CHE,1983,1.485
Switzerland,CHE,1984,1.966
Switzerland,CHE,1985,1.849
Switzerland,CHE,1986,1.515
Switzerland,CHE,1987,1.42
Switzerland,CHE,1988,1.203
Switzerland,CHE,1989,1.329
Switzerland,CHE,1990,1.274
Switzerland,CHE,1991,1.054
Switzerland,CHE,1992,0.719
Switzerland,CHE,1993,0.604
Switzerland,CHE,1994,0.583
Switzerland,CHE,1995,0.659
Switzerland,CHE,1996,0.509
Switzerland,CHE,1997,0.367
Switzerland,CHE,1998,0.303
Switzerland,CHE,1999,0.302
Switzerland,CHE,2000,0.45
Switzerland,CHE,2001,0.441
Switzerland,CHE,2002,0.436
Switzerland,CHE,2003,0.453
Switzerland,CHE,2004,0.436
Switzerland,CHE,2005,0.506
Switzerland,CHE,2006,0.525
Switzerland,CHE,2007,0.596
Switzerland,CHE,2008,0.518
Switzerland,CHE,2009,0.49
Switzerland,CHE,2010,0.505
Switzerland,CHE,2011,0.492
Switzerland,CHE,2012,0.42
Switzerland,CHE,2013,0.441
Switzerland,CHE,2014,0.473
Switzerland,CHE,2015,0.442
Switzerland,CHE,2016,0.432
Switzerland,CHE,2017,0.415
Switzerland,CHE,2018,0.38
Switzerland,CHE,2019,0.38
Taiwan,TWN,1965,49.669
Taiwan,TWN,1966,46.101
Taiwan,TWN,1967,42.84
Taiwan,TWN,1968,37.649
Taiwan,TWN,1969,32.96
Taiwan,TWN,1970,29.562
Taiwan,TWN,1971,20.891
Taiwan,TWN,1972,18.631
Taiwan,TWN,1973,14.255
Taiwan,TWN,1974,15.177
Taiwan,TWN,1975,12.564
Taiwan,TWN,1976,10.908
Taiwan,TWN,1977,11.376
Taiwan,TWN,1978,10.633
Taiwan,TWN,1979,12.648
Taiwan,TWN,1980,14.183
Taiwan,TWN,1981,14.003
Taiwan,TWN,1982,16.006
Taiwan,TWN,1983,19.132
Taiwan,TWN,1984,20.954
Taiwan,TWN,1985,19.004
Taiwan,TWN,1986,21.322
Taiwan,TWN,1987,21.471
Taiwan,TWN,1988,22.683
Taiwan,TWN,1989,22.342
Taiwan,TWN,1990,20.749
Taiwan,TWN,1991,21.486
Taiwan,TWN,1992,23.546
Taiwan,TWN,1993,24.778
Taiwan,TWN,1994,24.401
Taiwan,TWN,1995,23.78
Taiwan,TWN,1996,25.775
Taiwan,TWN,1997,27.73
Taiwan,TWN,1998,28.485
Taiwan,TWN,1999,31.428
Taiwan,TWN,2000,30.807
Taiwan,TWN,2001,31.386
Taiwan,TWN,2002,32.725
Taiwan,TWN,2003,33.757
Taiwan,TWN,2004,33.126
Taiwan,TWN,2005,33.907
Taiwan,TWN,2006,34.773
Taiwan,TWN,2007,34.706
Taiwan,TWN,2008,35.069
Taiwan,TWN,2009,34.13
Taiwan,TWN,2010,34.237
Taiwan,TWN,2011,36.225
Taiwan,TWN,2012,35.68
Taiwan,TWN,2013,35.893
Taiwan,TWN,2014,35.426
Taiwan,TWN,2015,34.421
Taiwan,TWN,2016,34.363
Taiwan,TWN,2017,34.958
Taiwan,TWN,2018,34.445
Taiwan,TWN,2019,33.895
Thailand,THA,1965,1.713
Thailand,THA,1966,2.077
Thailand,THA,1967,3.256
Thailand,THA,1968,2.797
Thailand,THA,1969,2.81
Thailand,THA,1970,2.519
Thailand,THA,1971,1.792
Thailand,THA,1972,1.159
Thailand,THA,1973,1.17
Thailand,THA,1974,1.688
Thailand,THA,1975,1.464
Thailand,THA,1976,1.608
Thailand,THA,1977,1.404
Thailand,THA,1978,1.66
Thailand,THA,1979,3.312
Thailand,THA,1980,3.575
Thailand,THA,1981,3.928
Thailand,THA,1982,5.002
Thailand,THA,1983,4.344
Thailand,THA,1984,4.97
Thailand,THA,1985,9.527
Thailand,THA,1986,8.767
Thailand,THA,1987,11.032
Thailand,THA,1988,10.146
Thailand,THA,1989,10.75
Thailand,THA,1990,12.574
Thailand,THA,1991,13.335
Thailand,THA,1992,12.93
Thailand,THA,1993,12.648
Thailand,THA,1994,13.044
Thailand,THA,1995,13.573
Thailand,THA,1996,14.606
Thailand,THA,1997,14.291
Thailand,THA,1998,12.378
Thailand,THA,1999,12.312
Thailand,THA,2000,12.348
Thailand,THA,2001,13.04
Thailand,THA,2002,12.658
Thailand,THA,2003,11.939
Thailand,THA,2004,12.503
Thailand,THA,2005,13.065
Thailand,THA,2006,13.731
Thailand,THA,2007,14.764
Thailand,THA,2008,15.738
Thailand,THA,2009,15.262
Thailand,THA,2010,14.731
Thailand,THA,2011,14.417
Thailand,THA,2012,14.156
Thailand,THA,2013,13.709
Thailand,THA,2014,14.71
Thailand,THA,2015,14.005
Thailand,THA,2016,13.973
Thailand,THA,2017,13.794
Thailand,THA,2018,14.314
Thailand,THA,2019,12.717
Trinidad and Tobago,TTO,1965,0
Trinidad and Tobago,TTO,1966,0
Trinidad and Tobago,TTO,1967,0
Trinidad and Tobago,TTO,1968,0
Trinidad and Tobago,TTO,1969,0
Trinidad and Tobago,TTO,1970,0
Trinidad and Tobago,TTO,1971,0
Trinidad and Tobago,TTO,1972,0
Trinidad and Tobago,TTO,1973,0
Trinidad and Tobago,TTO,1974,0
Trinidad and Tobago,TTO,1975,0
Trinidad and Tobago,TTO,1976,0
Trinidad and Tobago,TTO,1977,0
Trinidad and Tobago,TTO,1978,0
Trinidad and Tobago,TTO,1979,0
Trinidad and Tobago,TTO,1980,0
Trinidad and Tobago,TTO,1981,0
Trinidad and Tobago,TTO,1982,0
Trinidad and Tobago,TTO,1983,0
Trinidad and Tobago,TTO,1984,0
Trinidad and Tobago,TTO,1985,0
Trinidad and Tobago,TTO,1986,0
Trinidad and Tobago,TTO,1987,0
Trinidad and Tobago,TTO,1988,0
Trinidad and Tobago,TTO,1989,0
Trinidad and Tobago,TTO,1990,0
Trinidad and Tobago,TTO,1991,0
Trinidad and Tobago,TTO,1992,0
Trinidad and Tobago,TTO,1993,0
Trinidad and Tobago,TTO,1994,0
Trinidad and Tobago,TTO,1995,0
Trinidad and Tobago,TTO,1996,0
Trinidad and Tobago,TTO,1997,0
Trinidad and Tobago,TTO,1998,0
Trinidad and Tobago,TTO,1999,0
Trinidad and Tobago,TTO,2000,0
Trinidad and Tobago,TTO,2001,0
Trinidad and Tobago,TTO,2002,0
Trinidad and Tobago,TTO,2003,0
Trinidad and Tobago,TTO,2004,0
Trinidad and Tobago,TTO,2005,0
Trinidad and Tobago,TTO,2006,0
Trinidad and Tobago,TTO,2007,0
Trinidad and Tobago,TTO,2008,0
Trinidad and Tobago,TTO,2009,0
Trinidad and Tobago,TTO,2010,0
Trinidad and Tobago,TTO,2011,0
Trinidad and Tobago,TTO,2012,0
Trinidad and Tobago,TTO,2013,0
Trinidad and Tobago,TTO,2014,0
Trinidad and Tobago,TTO,2015,0
Trinidad and Tobago,TTO,2016,0
Trinidad and Tobago,TTO,2017,0
Trinidad and Tobago,TTO,2018,0
Trinidad and Tobago,TTO,2019,0
Turkey,TUR,1965,46.903
Turkey,TUR,1966,45.475
Turkey,TUR,1967,38.966
Turkey,TUR,1968,36.383
Turkey,TUR,1969,35.397
Turkey,TUR,1970,36.864
Turkey,TUR,1971,34.204
Turkey,TUR,1972,32.861
Turkey,TUR,1973,29.612
Turkey,TUR,1974,31.686
Turkey,TUR,1975,29.573
Turkey,TUR,1976,27.574
Turkey,TUR,1977,25.947
Turkey,TUR,1978,24.904
Turkey,TUR,1979,27.082
Turkey,TUR,1980,27.599
Turkey,TUR,1981,27.939
Turkey,TUR,1982,28.752
Turkey,TUR,1983,30.556
Turkey,TUR,1984,32.632
Turkey,TUR,1985,36.147
Turkey,TUR,1986,36.487
Turkey,TUR,1987,33.856
Turkey,TUR,1988,29.853
Turkey,TUR,1989,34.151
Turkey,TUR,1990,33.436
Turkey,TUR,1991,34.98
Turkey,TUR,1992,33.171
Turkey,TUR,1993,28.282
Turkey,TUR,1994,29.273
Turkey,TUR,1995,27.316
Turkey,TUR,1996,28.179
Turkey,TUR,1997,30.079
Turkey,TUR,1998,30.44
Turkey,TUR,1999,29.004
Turkey,TUR,2000,30.408
Turkey,TUR,2001,27.47
Turkey,TUR,2002,26.259
Turkey,TUR,2003,26.779
Turkey,TUR,2004,26.571
Turkey,TUR,2005,26.033
Turkey,TUR,2006,27.713
Turkey,TUR,2007,29.336
Turkey,TUR,2008,29.357
Turkey,TUR,2009,30.254
Turkey,TUR,2010,29.241
Turkey,TUR,2011,29.488
Turkey,TUR,2012,29.924
Turkey,TUR,2013,26.082
Turkey,TUR,2014,28.91
Turkey,TUR,2015,25.414
Turkey,TUR,2016,26.788
Turkey,TUR,2017,25.925
Turkey,TUR,2018,27.203
Turkey,TUR,2019,26.139
Turkmenistan,TKM,1985,2.617
Turkmenistan,TKM,1986,2.103
Turkmenistan,TKM,1987,2.114
Turkmenistan,TKM,1988,1.799
Turkmenistan,TKM,1989,2.043
Turkmenistan,TKM,1990,2.818
Turkmenistan,TKM,1991,2.401
Turkmenistan,TKM,1992,1.077
Turkmenistan,TKM,1993,0
Turkmenistan,TKM,1994,0.045
Turkmenistan,TKM,1995,0.054
Turkmenistan,TKM,1996,0.342
Turkmenistan,TKM,1997,0
Turkmenistan,TKM,1998,0
Turkmenistan,TKM,1999,0
Turkmenistan,TKM,2000,0
Turkmenistan,TKM,2001,0
Turkmenistan,TKM,2002,0
Turkmenistan,TKM,2003,0
Turkmenistan,TKM,2004,0
Turkmenistan,TKM,2005,0
Turkmenistan,TKM,2006,0
Turkmenistan,TKM,2007,0
Turkmenistan,TKM,2008,0
Turkmenistan,TKM,2009,0
Turkmenistan,TKM,2010,0
Turkmenistan,TKM,2011,0
Turkmenistan,TKM,2012,0
Turkmenistan,TKM,2013,0
Turkmenistan,TKM,2014,0
Turkmenistan,TKM,2015,0
Turkmenistan,TKM,2016,0
Turkmenistan,TKM,2017,0
Turkmenistan,TKM,2018,0
Turkmenistan,TKM,2019,0
Ukraine,UKR,1985,35.593
Ukraine,UKR,1986,35.173
Ukraine,UKR,1987,34.128
Ukraine,UKR,1988,32.175
Ukraine,UKR,1989,30.659
Ukraine,UKR,1990,30.46
Ukraine,UKR,1991,29.203
Ukraine,UKR,1992,32.991
Ukraine,UKR,1993,34.704
Ukraine,UKR,1994,32.762
Ukraine,UKR,1995,33.611
Ukraine,UKR,1996,26.269
Ukraine,UKR,1997,27.155
Ukraine,UKR,1998,28.445
Ukraine,UKR,1999,28.002
Ukraine,UKR,2000,28.346
Ukraine,UKR,2001,27.968
Ukraine,UKR,2002,28.392
Ukraine,UKR,2003,28.484
Ukraine,UKR,2004,27.04
Ukraine,UKR,2005,27.232
Ukraine,UKR,2006,28.886
Ukraine,UKR,2007,30.909
Ukraine,UKR,2008,31.292
Ukraine,UKR,2009,31.638
Ukraine,UKR,2010,31.538
Ukraine,UKR,2011,32.934
Ukraine,UKR,2012,34.782
Ukraine,UKR,2013,35.561
Ukraine,UKR,2014,34.729
Ukraine,UKR,2015,32.242
Ukraine,UKR,2016,36.503
Ukraine,UKR,2017,31.2
Ukraine,UKR,2018,32.604
Ukraine,UKR,2019,32.397
United Arab Emirates,ARE,1965,0
United Arab Emirates,ARE,1966,0
United Arab Emirates,ARE,1967,0
United Arab Emirates,ARE,1968,0
United Arab Emirates,ARE,1969,0
United Arab Emirates,ARE,1970,0
United Arab Emirates,ARE,1971,0
United Arab Emirates,ARE,1972,0
United Arab Emirates,ARE,1973,0
United Arab Emirates,ARE,1974,0
United Arab Emirates,ARE,1975,0
United Arab Emirates,ARE,1976,0
United Arab Emirates,ARE,1977,0
United Arab Emirates,ARE,1978,0
United Arab Emirates,ARE,1979,0
United Arab Emirates,ARE,1980,0
United Arab Emirates,ARE,1981,0
United Arab Emirates,ARE,1982,0
United Arab Emirates,ARE,1983,0
United Arab Emirates,ARE,1984,0
United Arab Emirates,ARE,1985,0
United Arab Emirates,ARE,1986,0
United Arab Emirates,ARE,1987,0
United Arab Emirates,ARE,1988,0
United Arab Emirates,ARE,1989,0
United Arab Emirates,ARE,1990,0
United Arab Emirates,ARE,1991,0
United Arab Emirates,ARE,1992,0
United Arab Emirates,ARE,1993,0
United Arab Emirates,ARE,1994,0
United Arab Emirates,ARE,1995,0
United Arab Emirates,ARE,1996,0
United Arab Emirates,ARE,1997,0
United Arab Emirates,ARE,1998,0
United Arab Emirates,ARE,1999,0
United Arab Emirates,ARE,2000,0
United Arab Emirates,ARE,2001,0.039
United Arab Emirates,ARE,2002,0.184
United Arab Emirates,ARE,2003,0.203
United Arab Emirates,ARE,2004,0.215
United Arab Emirates,ARE,2005,0.239
United Arab Emirates,ARE,2006,0.44
United Arab Emirates,ARE,2007,0.192
United Arab Emirates,ARE,2008,0.424
United Arab Emirates,ARE,2009,0.343
United Arab Emirates,ARE,2010,0.785
United Arab Emirates,ARE,2011,0.503
United Arab Emirates,ARE,2012,1.49
United Arab Emirates,ARE,2013,1.809
United Arab Emirates,ARE,2014,2.027
United Arab Emirates,ARE,2015,1.601
United Arab Emirates,ARE,2016,1.654
United Arab Emirates,ARE,2017,1.89
United Arab Emirates,ARE,2018,2.1
United Arab Emirates,ARE,2019,2.133
United Kingdom,GBR,1965,58.99
United Kingdom,GBR,1966,55.878
United Kingdom,GBR,1967,52.187
United Kingdom,GBR,1968,50.422
United Kingdom,GBR,1969,47.43
United Kingdom,GBR,1970,43.817
United Kingdom,GBR,1971,39.563
United Kingdom,GBR,1972,34.153
United Kingdom,GBR,1973,35.238
United Kingdom,GBR,1974,32.669
United Kingdom,GBR,1975,34.857
United Kingdom,GBR,1976,34.763
United Kingdom,GBR,1977,34.238
United Kingdom,GBR,1978,33.162
United Kingdom,GBR,1979,34.053
United Kingdom,GBR,1980,34.753
United Kingdom,GBR,1981,35.551
United Kingdom,GBR,1982,33.599
United Kingdom,GBR,1983,33.78
United Kingdom,GBR,1984,24.016
United Kingdom,GBR,1985,30.644
United Kingdom,GBR,1986,32.2
United Kingdom,GBR,1987,33.039
United Kingdom,GBR,1988,31.656
United Kingdom,GBR,1989,30.44
United Kingdom,GBR,1990,30.173
United Kingdom,GBR,1991,29.602
United Kingdom,GBR,1992,28.014
United Kingdom,GBR,1993,24.122
United Kingdom,GBR,1994,22.799
United Kingdom,GBR,1995,21.681
United Kingdom,GBR,1996,19.331
United Kingdom,GBR,1997,17.548
United Kingdom,GBR,1998,16.931
United Kingdom,GBR,1999,15.13
United Kingdom,GBR,2000,16.063
United Kingdom,GBR,2001,16.832
United Kingdom,GBR,2002,15.802
United Kingdom,GBR,2003,16.626
United Kingdom,GBR,2004,15.894
United Kingdom,GBR,2005,16.07
United Kingdom,GBR,2006,17.791
United Kingdom,GBR,2007,17.195
United Kingdom,GBR,2008,16.247
United Kingdom,GBR,2009,14.3
United Kingdom,GBR,2010,14.487
United Kingdom,GBR,2011,15.582
United Kingdom,GBR,2012,19.069
United Kingdom,GBR,2013,18.186
United Kingdom,GBR,2014,15.532
United Kingdom,GBR,2015,11.911
United Kingdom,GBR,2016,5.79
United Kingdom,GBR,2017,4.746
United Kingdom,GBR,2018,3.986
United Kingdom,GBR,2019,3.345
United States,USA,1965,22.137
United States,USA,1966,21.976
United States,USA,1967,20.835
United States,USA,1968,20.328
United States,USA,1969,19.376
United States,USA,1970,18.565
United States,USA,1971,17.199
United States,USA,1972,17.033
United States,USA,1973,17.573
United States,USA,1974,17.598
United States,USA,1975,18.038
United States,USA,1976,18.351
United States,USA,1977,18.326
United States,USA,1978,18.038
United States,USA,1979,19.478
United States,USA,1980,20.726
United States,USA,1981,22.024
United States,USA,1982,22.135
United States,USA,1983,23.065
United States,USA,1984,23.521
United States,USA,1985,24.142
United States,USA,1986,23.697
United States,USA,1987,23.915
United States,USA,1988,23.932
United States,USA,1989,23.653
United States,USA,1990,23.726
United States,USA,1991,23.535
United States,USA,1992,23.348
United States,USA,1993,23.723
United States,USA,1994,23.376
United States,USA,1995,23.091
United States,USA,1996,23.356
United States,USA,1997,23.67
United States,USA,1998,23.746
United States,USA,1999,23.297
United States,USA,2000,23.788
United States,USA,2001,23.645
United States,USA,2002,23.297
United States,USA,2003,23.666
United States,USA,2004,23.36
United States,USA,2005,23.693
United States,USA,2006,23.52
United States,USA,2007,23.508
United States,USA,2008,23.72
United States,USA,2009,21.948
United States,USA,2010,22.46
United States,USA,2011,21.396
United States,USA,2012,19.421
United States,USA,2013,19.632
United States,USA,2014,19.386
United States,USA,2015,16.912
United States,USA,2016,15.496
United States,USA,2017,15.021
United States,USA,2018,13.893
United States,USA,2019,11.982
Uzbekistan,UZB,1985,3.593
Uzbekistan,UZB,1986,4.133
Uzbekistan,UZB,1987,3.377
Uzbekistan,UZB,1988,3.501
Uzbekistan,UZB,1989,3.886
Uzbekistan,UZB,1990,4.18
Uzbekistan,UZB,1991,3.777
Uzbekistan,UZB,1992,3.125
Uzbekistan,UZB,1993,2.361
Uzbekistan,UZB,1994,2.428
Uzbekistan,UZB,1995,2.045
Uzbekistan,UZB,1996,1.852
Uzbekistan,UZB,1997,1.859
Uzbekistan,UZB,1998,1.862
Uzbekistan,UZB,1999,1.648
Uzbekistan,UZB,2000,1.386
Uzbekistan,UZB,2001,1.502
Uzbekistan,UZB,2002,1.492
Uzbekistan,UZB,2003,1.122
Uzbekistan,UZB,2004,1.55
Uzbekistan,UZB,2005,1.77
Uzbekistan,UZB,2006,1.968
Uzbekistan,UZB,2007,1.946
Uzbekistan,UZB,2008,2.273
Uzbekistan,UZB,2009,2.299
Uzbekistan,UZB,2010,2.3
Uzbekistan,UZB,2011,2.343
Uzbekistan,UZB,2012,2.558
Uzbekistan,UZB,2013,3.557
Uzbekistan,UZB,2014,3.258
Uzbekistan,UZB,2015,3.088
Uzbekistan,UZB,2016,3.066
Uzbekistan,UZB,2017,3.601
Uzbekistan,UZB,2018,4.65
Uzbekistan,UZB,2019,4.076
Venezuela,VEN,1965,0.122
Venezuela,VEN,1966,0.127
Venezuela,VEN,1967,0.126
Venezuela,VEN,1968,0.122
Venezuela,VEN,1969,0.126
Venezuela,VEN,1970,0.125
Venezuela,VEN,1971,0.73
Venezuela,VEN,1972,0.728
Venezuela,VEN,1973,1.152
Venezuela,VEN,1974,0.835
Venezuela,VEN,1975,0.992
Venezuela,VEN,1976,0.595
Venezuela,VEN,1977,0.828
Venezuela,VEN,1978,0.25
Venezuela,VEN,1979,0.472
Venezuela,VEN,1980,0.402
Venezuela,VEN,1981,0.382
Venezuela,VEN,1982,0.214
Venezuela,VEN,1983,0.301
Venezuela,VEN,1984,0.323
Venezuela,VEN,1985,0.417
Venezuela,VEN,1986,0.431
Venezuela,VEN,1987,0.568
Venezuela,VEN,1988,0.397
Venezuela,VEN,1989,1.08
Venezuela,VEN,1990,0.902
Venezuela,VEN,1991,0
Venezuela,VEN,1992,0.007
Venezuela,VEN,1993,0.052
Venezuela,VEN,1994,0.093
Venezuela,VEN,1995,0.008
Venezuela,VEN,1996,0.027
Venezuela,VEN,1997,0.054
Venezuela,VEN,1998,0.053
Venezuela,VEN,1999,0.056
Venezuela,VEN,2000,0.199
Venezuela,VEN,2001,0.07
Venezuela,VEN,2002,0.026
Venezuela,VEN,2003,0.068
Venezuela,VEN,2004,0
Venezuela,VEN,2005,0.051
Venezuela,VEN,2006,0.304
Venezuela,VEN,2007,0.169
Venezuela,VEN,2008,0.166
Venezuela,VEN,2009,0.281
Venezuela,VEN,2010,0.251
Venezuela,VEN,2011,0.247
Venezuela,VEN,2012,0.244
Venezuela,VEN,2013,0.249
Venezuela,VEN,2014,0.242
Venezuela,VEN,2015,0.173
Venezuela,VEN,2016,0.173
Venezuela,VEN,2017,0.186
Venezuela,VEN,2018,0.196
Venezuela,VEN,2019,0.142
Vietnam,VNM,1965,35.511
Vietnam,VNM,1966,21.326
Vietnam,VNM,1967,16.958
Vietnam,VNM,1968,18.145
Vietnam,VNM,1969,16.372
Vietnam,VNM,1970,16.761
Vietnam,VNM,1971,20.648
Vietnam,VNM,1972,16.02
Vietnam,VNM,1973,21.852
Vietnam,VNM,1974,35.109
Vietnam,VNM,1975,43.906
Vietnam,VNM,1976,71.695
Vietnam,VNM,1977,73.47
Vietnam,VNM,1978,68.512
Vietnam,VNM,1979,65.777
Vietnam,VNM,1980,49.081
Vietnam,VNM,1981,54.527
Vietnam,VNM,1982,56.445
Vietnam,VNM,1983,54.276
Vietnam,VNM,1984,53.916
Vietnam,VNM,1985,53.908
Vietnam,VNM,1986,54.228
Vietnam,VNM,1987,53.642
Vietnam,VNM,1988,50.303
Vietnam,VNM,1989,42.702
Vietnam,VNM,1990,34.088
Vietnam,VNM,1991,32.423
Vietnam,VNM,1992,29.781
Vietnam,VNM,1993,25.248
Vietnam,VNM,1994,24.965
Vietnam,VNM,1995,28.945
Vietnam,VNM,1996,28.177
Vietnam,VNM,1997,31.313
Vietnam,VNM,1998,31.047
Vietnam,VNM,1999,22.531
Vietnam,VNM,2000,26.013
Vietnam,VNM,2001,25.173
Vietnam,VNM,2002,26.247
Vietnam,VNM,2003,28.309
Vietnam,VNM,2004,30.326
Vietnam,VNM,2005,29.999
Vietnam,VNM,2006,20.107
Vietnam,VNM,2007,20.151
Vietnam,VNM,2008,30.763
Vietnam,VNM,2009,28.362
Vietnam,VNM,2010,32.534
Vietnam,VNM,2011,34.066
Vietnam,VNM,2012,30.127
Vietnam,VNM,2013,30.161
Vietnam,VNM,2014,33.299
Vietnam,VNM,2015,37.935
Vietnam,VNM,2016,38.215
Vietnam,VNM,2017,35.842
Vietnam,VNM,2018,42.716
Vietnam,VNM,2019,50.252
World,OWID_WRL,1965,37.321
World,OWID_WRL,1966,35.812
World,OWID_WRL,1967,33.956
World,OWID_WRL,1968,32.486
World,OWID_WRL,1969,31.358
World,OWID_WRL,1970,29.956
World,OWID_WRL,1971,28.627
World,OWID_WRL,1972,27.455
World,OWID_WRL,1973,26.738
World,OWID_WRL,1974,26.616
World,OWID_WRL,1975,26.985
World,OWID_WRL,1976,26.545
World,OWID_WRL,1977,26.363
World,OWID_WRL,1978,25.757
World,OWID_WRL,1979,26.047
World,OWID_WRL,1980,26.869
World,OWID_WRL,1981,27.373
World,OWID_WRL,1982,27.847
World,OWID_WRL,1983,28.249
World,OWID_WRL,1984,28.123
World,OWID_WRL,1985,28.571
World,OWID_WRL,1986,28.27
World,OWID_WRL,1987,28.391
World,OWID_WRL,1988,28.165
World,OWID_WRL,1989,27.894
World,OWID_WRL,1990,27.24
World,OWID_WRL,1991,26.786
World,OWID_WRL,1992,26.491
World,OWID_WRL,1993,26.436
World,OWID_WRL,1994,26.202
World,OWID_WRL,1995,25.846
World,OWID_WRL,1996,25.706
World,OWID_WRL,1997,25.421
World,OWID_WRL,1998,25.103
World,OWID_WRL,1999,24.809
World,OWID_WRL,2000,25.02
World,OWID_WRL,2001,25.165
World,OWID_WRL,2002,25.591
World,OWID_WRL,2003,26.886
World,OWID_WRL,2004,27.405
World,OWID_WRL,2005,28.489
World,OWID_WRL,2006,29.152
World,OWID_WRL,2007,29.877
World,OWID_WRL,2008,29.94
World,OWID_WRL,2009,29.936
World,OWID_WRL,2010,29.878
World,OWID_WRL,2011,30.573
World,OWID_WRL,2012,30.3
World,OWID_WRL,2013,30.281
World,OWID_WRL,2014,30.011
World,OWID_WRL,2015,29.059
World,OWID_WRL,2016,28.243
World,OWID_WRL,2017,27.853
World,OWID_WRL,2018,27.557
World,OWID_WRL,2019,27.035
